"","Meadow","Site","Species1","Species2","Schoener","MeadowSite","Elevation"
"668","i","6","MinOfArabis.Arabidopsis","DipteraMuscidaeDensity",0.169389531874485,"i6",702.2
"669","i","6","MinOfArenaria.Linumym","DipteraMuscidaeDensity",NA,"i6",702.2
"670","i","6","MinOfArnicamontana","DipteraMuscidaeDensity",NA,"i6",702.2
"671","i","6","MinOfAsperulacynanchica","DipteraMuscidaeDensity",0.226076057604773,"i6",702.2
"672","i","6","MinOfAsteramellus","DipteraMuscidaeDensity",0.418662784490196,"i6",702.2
"673","i","6","MinOfAsterbellidiastrum","DipteraMuscidaeDensity",NA,"i6",702.2
"674","i","6","MinOfAtrobabelladonna","DipteraMuscidaeDensity",NA,"i6",702.2
"675","i","6","MinOfBellisperennis","DipteraMuscidaeDensity",NA,"i6",702.2
"676","i","6","MinOfBistortavivipara","DipteraMuscidaeDensity",NA,"i6",702.2
"677","i","6","MinOfBuphthalmumsalicifolium","DipteraMuscidaeDensity",0.455484749178226,"i6",702.2
"678","i","6","MinOfCarumcarvi","DipteraMuscidaeDensity",NA,"i6",702.2
"679","i","6","MinOfClinopodiumvulgare","DipteraMuscidaeDensity",0.634906821412552,"i6",702.2
"680","i","6","MinOfCampanulaglomerata","DipteraMuscidaeDensity",0.536888586026072,"i6",702.2
"681","i","6","MinOfCampanulasp","DipteraMuscidaeDensity",0.652933907663499,"i6",702.2
"682","i","6","MinOfCapsellabursa.pastoris","DipteraMuscidaeDensity",NA,"i6",702.2
"683","i","6","MinOfCarduusdefloratus","DipteraMuscidaeDensity",NA,"i6",702.2
"684","i","6","MinOfCarduusnutans","DipteraMuscidaeDensity",NA,"i6",702.2
"685","i","6","MinOfCarlinaacaulis","DipteraMuscidaeDensity",0.313413617424567,"i6",702.2
"686","i","6","MinOfCarlinavulgaris","DipteraMuscidaeDensity",0.524889890717302,"i6",702.2
"687","i","6","MinOfCentaureasp","DipteraMuscidaeDensity",0.615860014374948,"i6",702.2
"688","i","6","MinOfCentauriumsp","DipteraMuscidaeDensity",NA,"i6",702.2
"689","i","6","MinOfCephalantheralongifolia","DipteraMuscidaeDensity",NA,"i6",702.2
"690","i","6","MinOfCerastiumsp","DipteraMuscidaeDensity",0.082966301853154,"i6",702.2
"691","i","6","MinOfChenopodiumsp","DipteraMuscidaeDensity",NA,"i6",702.2
"692","i","6","MinOfCichoriumintybus","DipteraMuscidaeDensity",NA,"i6",702.2
"693","i","6","MinOfCirsiumarvense","DipteraMuscidaeDensity",0.686879032241864,"i6",702.2
"694","i","6","MinOfCirsiumacaule","DipteraMuscidaeDensity",0.284620506849817,"i6",702.2
"695","i","6","MinOfCoeglossumviride","DipteraMuscidaeDensity",NA,"i6",702.2
"696","i","6","MinOfConyzasp","DipteraMuscidaeDensity",NA,"i6",702.2
"697","i","6","MinOfConvolvulusarvensis","DipteraMuscidaeDensity",NA,"i6",702.2
"698","i","6","MinOfCrepissp","DipteraMuscidaeDensity",NA,"i6",702.2
"699","i","6","MinOfCrepissp2","DipteraMuscidaeDensity",NA,"i6",702.2
"700","i","6","MinOfCrepis.Hieracium","DipteraMuscidaeDensity",NA,"i6",702.2
"701","i","6","MinOfCrepis.Hieracium.Leontodon","DipteraMuscidaeDensity",0.502046721897262,"i6",702.2
"702","i","6","MinOfCuscutaeuropaeae","DipteraMuscidaeDensity",NA,"i6",702.2
"703","i","6","MinOfDaucuscarota","DipteraMuscidaeDensity",0.598428093710011,"i6",702.2
"704","i","6","MinOfDianthussp","DipteraMuscidaeDensity",0.538632767457424,"i6",702.2
"705","i","6","MinOfEchiumvulgare","DipteraMuscidaeDensity",0.506471379699293,"i6",702.2
"706","i","6","MinOfEpilobiumsp","DipteraMuscidaeDensity",NA,"i6",702.2
"707","i","6","MinOfEuphrasiasp","DipteraMuscidaeDensity",0.444439033726057,"i6",702.2
"708","i","6","MinOfEuphorbiacyparissias","DipteraMuscidaeDensity",0.260422001604795,"i6",702.2
"709","i","6","MinOfFragariasp","DipteraMuscidaeDensity",NA,"i6",702.2
"710","i","6","MinOfGaliumverum","DipteraMuscidaeDensity",0.4773386838674,"i6",702.2
"711","i","6","MinOfGaliumsp","DipteraMuscidaeDensity",0.0193588029051726,"i6",702.2
"712","i","6","MinOfGentianasp","DipteraMuscidaeDensity",NA,"i6",702.2
"713","i","6","MinOfGentianaverna","DipteraMuscidaeDensity",NA,"i6",702.2
"714","i","6","MinOfGeraniumsylvaticum","DipteraMuscidaeDensity",NA,"i6",702.2
"715","i","6","MinOfGeraniumpusillum","DipteraMuscidaeDensity",NA,"i6",702.2
"716","i","6","MinOfGeraniumsanguineum.","DipteraMuscidaeDensity",0.00716992771905189,"i6",702.2
"717","i","6","MinOfGeraniumsp","DipteraMuscidaeDensity",0.169389531874485,"i6",702.2
"718","i","6","MinOfGlobularianudicaulis","DipteraMuscidaeDensity",0.150085438381438,"i6",702.2
"719","i","6","MinOfGlobulariacardiflora","DipteraMuscidaeDensity",NA,"i6",702.2
"720","i","6","MinOfGymnadeniaconopsea","DipteraMuscidaeDensity",NA,"i6",702.2
"721","i","6","MinOfHelianthemumnummularium","DipteraMuscidaeDensity",0.572618589299781,"i6",702.2
"722","i","6","MinOfHieraciumpilosella","DipteraMuscidaeDensity",0.37173512153665,"i6",702.2
"723","i","6","MinOfHippocrepiscomosa","DipteraMuscidaeDensity",0.0547889753380996,"i6",702.2
"724","i","6","MinOfHypericumsp","DipteraMuscidaeDensity",0.177455699751641,"i6",702.2
"725","i","6","MinOfKnautia.Scabiosa","DipteraMuscidaeDensity",0.646196840862088,"i6",702.2
"726","i","6","MinOfLamiumalbum","DipteraMuscidaeDensity",NA,"i6",702.2
"727","i","6","MinOfLathyruspratensis","DipteraMuscidaeDensity",0.216173305561986,"i6",702.2
"728","i","6","MinOfLathyrussp","DipteraMuscidaeDensity",NA,"i6",702.2
"729","i","6","MinOfLeucanthemumvulgare","DipteraMuscidaeDensity",0.258374555145514,"i6",702.2
"730","i","6","MinOfLigustrumvulgare","DipteraMuscidaeDensity",NA,"i6",702.2
"731","i","6","MinOfLotuscorniculatus","DipteraMuscidaeDensity",0.336380390023696,"i6",702.2
"732","i","6","MinOfLotusmaritimus","DipteraMuscidaeDensity",0.0980790186281428,"i6",702.2
"733","i","6","MinOfMaianthemumbifolium","DipteraMuscidaeDensity",NA,"i6",702.2
"734","i","6","MinOfMalvaneglecta","DipteraMuscidaeDensity",NA,"i6",702.2
"735","i","6","MinOfMedicagolupulina","DipteraMuscidaeDensity",NA,"i6",702.2
"736","i","6","MinOfMedicagominima","DipteraMuscidaeDensity",NA,"i6",702.2
"737","i","6","MinOfMedicagosativa","DipteraMuscidaeDensity",0.590392296921013,"i6",702.2
"738","i","6","MinOfMelampyrumsylvaticum","DipteraMuscidaeDensity",NA,"i6",702.2
"739","i","6","MinOfMycelismuralis","DipteraMuscidaeDensity",NA,"i6",702.2
"740","i","6","MinOfMyosotessp","DipteraMuscidaeDensity",NA,"i6",702.2
"741","i","6","MinOfNeottiaovata","DipteraMuscidaeDensity",NA,"i6",702.2
"742","i","6","MinOfOdontitesluteus","DipteraMuscidaeDensity",NA,"i6",702.2
"743","i","6","MinOfOnobrychisvicifolia","DipteraMuscidaeDensity",NA,"i6",702.2
"744","i","6","MinOfOnonisspinosa","DipteraMuscidaeDensity",0.585343358994926,"i6",702.2
"745","i","6","MinOfOphrusapifera","DipteraMuscidaeDensity",NA,"i6",702.2
"746","i","6","MinOfOphrusinsectifera","DipteraMuscidaeDensity",NA,"i6",702.2
"747","i","6","MinOfOrchismascula","DipteraMuscidaeDensity",NA,"i6",702.2
"748","i","6","MinOfOrchisustulata","DipteraMuscidaeDensity",0.184625627470693,"i6",702.2
"749","i","6","MinOfOriganumvulgare","DipteraMuscidaeDensity",0.516797644410212,"i6",702.2
"750","i","6","MinOfParnassiapalustris","DipteraMuscidaeDensity",NA,"i6",702.2
"751","i","6","MinOfPastinacasativa","DipteraMuscidaeDensity",0.600234964117205,"i6",702.2
"752","i","6","MinOfPeucedanumsp","DipteraMuscidaeDensity",0.520591011488636,"i6",702.2
"753","i","6","MinOfPhyteumaorbiculare","DipteraMuscidaeDensity",NA,"i6",702.2
"754","i","6","MinOfPimpinellasp","DipteraMuscidaeDensity",0.498484958102821,"i6",702.2
"755","i","6","MinOfPlantagolanceolata","DipteraMuscidaeDensity",0.160127943869784,"i6",702.2
"756","i","6","MinOfPlantagomajor","DipteraMuscidaeDensity",NA,"i6",702.2
"757","i","6","MinOfPlantagomedia","DipteraMuscidaeDensity",0.311685879220213,"i6",702.2
"758","i","6","MinOfPlantherabifolia","DipteraMuscidaeDensity",NA,"i6",702.2
"759","i","6","MinOfPlatantherachlorantha","DipteraMuscidaeDensity",NA,"i6",702.2
"760","i","6","MinOfPolygalaalpestris","DipteraMuscidaeDensity",NA,"i6",702.2
"761","i","6","MinOfPolygalacomosa","DipteraMuscidaeDensity",0.184625627470693,"i6",702.2
"762","i","6","MinOfPolygalavulgaris","DipteraMuscidaeDensity",0.245278730624225,"i6",702.2
"763","i","6","MinOfPolygonumaviculare","DipteraMuscidaeDensity",0.129058690875153,"i6",702.2
"764","i","6","MinOfPotentillaerecta","DipteraMuscidaeDensity",0.082966301853154,"i6",702.2
"765","i","6","MinOfPotentillasp","DipteraMuscidaeDensity",NA,"i6",702.2
"766","i","6","MinOfPrimulaveris","DipteraMuscidaeDensity",NA,"i6",702.2
"767","i","6","MinOfPrunellasp","DipteraMuscidaeDensity",0.557981749868025,"i6",702.2
"768","i","6","MinOfPulsatillasp","DipteraMuscidaeDensity",0.341954317026682,"i6",702.2
"769","i","6","MinOfRanunculussp","DipteraMuscidaeDensity",0.26159719821441,"i6",702.2
"770","i","6","MinOfRhinanthusminor","DipteraMuscidaeDensity",NA,"i6",702.2
"771","i","6","MinOfResedalutea","DipteraMuscidaeDensity",NA,"i6",702.2
"772","i","6","MinOfRosasp","DipteraMuscidaeDensity",NA,"i6",702.2
"773","i","6","MinOfRubussp","DipteraMuscidaeDensity",0.176161699144045,"i6",702.2
"774","i","6","MinOfRumexsp","DipteraMuscidaeDensity",NA,"i6",702.2
"775","i","6","MinOfSalviapratensis","DipteraMuscidaeDensity",0.386064136361186,"i6",702.2
"776","i","6","MinOfSambucussp","DipteraMuscidaeDensity",NA,"i6",702.2
"777","i","6","MinOfSanguisorbaminor","DipteraMuscidaeDensity",0.177455699751641,"i6",702.2
"778","i","6","MinOfSaponariaocymoides.","DipteraMuscidaeDensity",NA,"i6",702.2
"779","i","6","MinOfSedumspyellow","DipteraMuscidaeDensity",NA,"i6",702.2
"780","i","6","MinOfSedumalbum","DipteraMuscidaeDensity",NA,"i6",702.2
"781","i","6","MinOfSeneciosp","DipteraMuscidaeDensity",NA,"i6",702.2
"782","i","6","MinOfSilenedioica","DipteraMuscidaeDensity",NA,"i6",702.2
"783","i","6","MinOfSilenenutans","DipteraMuscidaeDensity",NA,"i6",702.2
"784","i","6","MinOfSilenevulgaris","DipteraMuscidaeDensity",0.42981153347928,"i6",702.2
"785","i","6","MinOfSisymbriumofficinale","DipteraMuscidaeDensity",NA,"i6",702.2
"786","i","6","MinOfSolanumdulgamara","DipteraMuscidaeDensity",0.169385873481367,"i6",702.2
"787","i","6","MinOfSolidagovirgaurea","DipteraMuscidaeDensity",NA,"i6",702.2
"788","i","6","MinOfSpiranthesspiralis","DipteraMuscidaeDensity",NA,"i6",702.2
"789","i","6","MinOfStachysofficinalis","DipteraMuscidaeDensity",NA,"i6",702.2
"790","i","6","MinOfStachysrecta","DipteraMuscidaeDensity",0.32264672799466,"i6",702.2
"791","i","6","MinOfTaraxacumsp","DipteraMuscidaeDensity",NA,"i6",702.2
"792","i","6","MinOfTeucriumchamaedris","DipteraMuscidaeDensity",0.383047544027136,"i6",702.2
"793","i","6","MinOfTeuriummontanum","DipteraMuscidaeDensity",0.482786419652214,"i6",702.2
"794","i","6","MinOfThesiumsp","DipteraMuscidaeDensity",0.631086575281743,"i6",702.2
"795","i","6","MinOfThymussp","DipteraMuscidaeDensity",0.352734432397477,"i6",702.2
"796","i","6","MinOfTragopodonpratensis","DipteraMuscidaeDensity",NA,"i6",702.2
"797","i","6","MinOfTrifoliumcampestre","DipteraMuscidaeDensity",NA,"i6",702.2
"798","i","6","MinOfTrifoliumbadium","DipteraMuscidaeDensity",NA,"i6",702.2
"799","i","6","MinOfTrifoliummontana","DipteraMuscidaeDensity",0.333546889219795,"i6",702.2
"800","i","6","MinOfTrifoliumpratense","DipteraMuscidaeDensity",0.611080220523647,"i6",702.2
"801","i","6","MinOfTrifoliumrepens","DipteraMuscidaeDensity",0.00716992771905189,"i6",702.2
"802","i","6","MinOfTrolleiseuropaeus","DipteraMuscidaeDensity",NA,"i6",702.2
"803","i","6","MinOfUrticadioica","DipteraMuscidaeDensity",NA,"i6",702.2
"804","i","6","MinOfVacciniumvitis.idaea","DipteraMuscidaeDensity",NA,"i6",702.2
"805","i","6","MinOfValeriana","DipteraMuscidaeDensity",0.394358802905173,"i6",702.2
"806","i","6","MinOfVerbenaofficinalis","DipteraMuscidaeDensity",NA,"i6",702.2
"807","i","6","MinOfVeronicachamaedris","DipteraMuscidaeDensity",NA,"i6",702.2
"808","i","6","MinOfVeronicaofficinalis","DipteraMuscidaeDensity",NA,"i6",702.2
"809","i","6","MinOfVeronicaspicata","DipteraMuscidaeDensity",0.508258254456522,"i6",702.2
"810","i","6","MinOfVeronicateucrium","DipteraMuscidaeDensity",0.0193588029051726,"i6",702.2
"811","i","6","MinOfVeronicasp","DipteraMuscidaeDensity",NA,"i6",702.2
"812","i","6","MinOfViciacracca","DipteraMuscidaeDensity",0.314900347010458,"i6",702.2
"813","i","6","MinOfViciasepium","DipteraMuscidaeDensity",0.177455699751641,"i6",702.2
"814","i","6","MinOfVincetoxicumhirundinaria","DipteraMuscidaeDensity",0.419440745747636,"i6",702.2
"815","i","6","MinOfViolasp","DipteraMuscidaeDensity",NA,"i6",702.2
"816","i","2","MinOfAchilleamillefolium","DipteraMuscidaeDensity",0.562859550072997,"i2",737.4
"817","i","2","MinOfAcinosalpinus","DipteraMuscidaeDensity",NA,"i2",737.4
"818","i","2","MinOfAconitumnapellus","DipteraMuscidaeDensity",NA,"i2",737.4
"819","i","2","MinOfAconitumanthora","DipteraMuscidaeDensity",NA,"i2",737.4
"820","i","2","MinOfAegopodiumpodagraria","DipteraMuscidaeDensity",NA,"i2",737.4
"821","i","2","MinOfAgrimoniaeupatoria","DipteraMuscidaeDensity",0.601180264991106,"i2",737.4
"822","i","2","MinOfAjugareptans","DipteraMuscidaeDensity",NA,"i2",737.4
"823","i","2","MinOfAjugapyramidalis","DipteraMuscidaeDensity",NA,"i2",737.4
"824","i","2","MinOfAlchemillasp","DipteraMuscidaeDensity",NA,"i2",737.4
"825","i","2","MinOfAlliumcarinatum","DipteraMuscidaeDensity",NA,"i2",737.4
"826","i","2","MinOfAnacamptispyramidalis","DipteraMuscidaeDensity",NA,"i2",737.4
"827","i","2","MinOfAnemonenarcissiflora","DipteraMuscidaeDensity",NA,"i2",737.4
"828","i","2","MinOfAnthericumramosum","DipteraMuscidaeDensity",0.312443160287201,"i2",737.4
"829","i","2","MinOfAnthyllisvulneraria","DipteraMuscidaeDensity",0.228679631636343,"i2",737.4
"830","i","2","MinOfApiaceaesp","DipteraMuscidaeDensity",NA,"i2",737.4
"831","i","2","MinOfArabis.Arabidopsis","DipteraMuscidaeDensity",0,"i2",737.4
"832","i","2","MinOfArenaria.Linumym","DipteraMuscidaeDensity",0.430696549108241,"i2",737.4
"833","i","2","MinOfArnicamontana","DipteraMuscidaeDensity",NA,"i2",737.4
"834","i","2","MinOfAsperulacynanchica","DipteraMuscidaeDensity",0.385704487731226,"i2",737.4
"835","i","2","MinOfAsteramellus","DipteraMuscidaeDensity",0.311902129773946,"i2",737.4
"836","i","2","MinOfAsterbellidiastrum","DipteraMuscidaeDensity",NA,"i2",737.4
"837","i","2","MinOfAtrobabelladonna","DipteraMuscidaeDensity",NA,"i2",737.4
"838","i","2","MinOfBellisperennis","DipteraMuscidaeDensity",NA,"i2",737.4
"839","i","2","MinOfBistortavivipara","DipteraMuscidaeDensity",NA,"i2",737.4
"840","i","2","MinOfBuphthalmumsalicifolium","DipteraMuscidaeDensity",0.510186185918172,"i2",737.4
"841","i","2","MinOfCarumcarvi","DipteraMuscidaeDensity",NA,"i2",737.4
"842","i","2","MinOfClinopodiumvulgare","DipteraMuscidaeDensity",NA,"i2",737.4
"843","i","2","MinOfCampanulaglomerata","DipteraMuscidaeDensity",0.573956434409318,"i2",737.4
"844","i","2","MinOfCampanulasp","DipteraMuscidaeDensity",0.511211395905148,"i2",737.4
"845","i","2","MinOfCapsellabursa.pastoris","DipteraMuscidaeDensity",NA,"i2",737.4
"846","i","2","MinOfCarduusdefloratus","DipteraMuscidaeDensity",NA,"i2",737.4
"847","i","2","MinOfCarduusnutans","DipteraMuscidaeDensity",NA,"i2",737.4
"848","i","2","MinOfCarlinaacaulis","DipteraMuscidaeDensity",0.544135430524473,"i2",737.4
"849","i","2","MinOfCarlinavulgaris","DipteraMuscidaeDensity",0.430285555335185,"i2",737.4
"850","i","2","MinOfCentaureasp","DipteraMuscidaeDensity",0.652365981255811,"i2",737.4
"851","i","2","MinOfCentauriumsp","DipteraMuscidaeDensity",NA,"i2",737.4
"852","i","2","MinOfCephalantheralongifolia","DipteraMuscidaeDensity",NA,"i2",737.4
"853","i","2","MinOfCerastiumsp","DipteraMuscidaeDensity",0,"i2",737.4
"854","i","2","MinOfChenopodiumsp","DipteraMuscidaeDensity",0.108827086346781,"i2",737.4
"855","i","2","MinOfCichoriumintybus","DipteraMuscidaeDensity",0.186675878829455,"i2",737.4
"856","i","2","MinOfCirsiumarvense","DipteraMuscidaeDensity",NA,"i2",737.4
"857","i","2","MinOfCirsiumacaule","DipteraMuscidaeDensity",0.518641676301594,"i2",737.4
"858","i","2","MinOfCoeglossumviride","DipteraMuscidaeDensity",NA,"i2",737.4
"859","i","2","MinOfConyzasp","DipteraMuscidaeDensity",NA,"i2",737.4
"860","i","2","MinOfConvolvulusarvensis","DipteraMuscidaeDensity",NA,"i2",737.4
"861","i","2","MinOfCrepissp","DipteraMuscidaeDensity",NA,"i2",737.4
"862","i","2","MinOfCrepissp2","DipteraMuscidaeDensity",NA,"i2",737.4
"863","i","2","MinOfCrepis.Hieracium","DipteraMuscidaeDensity",NA,"i2",737.4
"864","i","2","MinOfCrepis.Hieracium.Leontodon","DipteraMuscidaeDensity",0.61406690878981,"i2",737.4
"865","i","2","MinOfCuscutaeuropaeae","DipteraMuscidaeDensity",NA,"i2",737.4
"866","i","2","MinOfDaucuscarota","DipteraMuscidaeDensity",0.528045402204034,"i2",737.4
"867","i","2","MinOfDianthussp","DipteraMuscidaeDensity",0.477204720956333,"i2",737.4
"868","i","2","MinOfEchiumvulgare","DipteraMuscidaeDensity",0.266060770831852,"i2",737.4
"869","i","2","MinOfEpilobiumsp","DipteraMuscidaeDensity",NA,"i2",737.4
"870","i","2","MinOfEuphrasiasp","DipteraMuscidaeDensity",0.688804142297131,"i2",737.4
"871","i","2","MinOfEuphorbiacyparissias","DipteraMuscidaeDensity",NA,"i2",737.4
"872","i","2","MinOfFragariasp","DipteraMuscidaeDensity",NA,"i2",737.4
"873","i","2","MinOfGaliumverum","DipteraMuscidaeDensity",0.55244985765586,"i2",737.4
"874","i","2","MinOfGaliumsp","DipteraMuscidaeDensity",0.374848850822145,"i2",737.4
"875","i","2","MinOfGentianasp","DipteraMuscidaeDensity",NA,"i2",737.4
"876","i","2","MinOfGentianaverna","DipteraMuscidaeDensity",NA,"i2",737.4
"877","i","2","MinOfGeraniumsylvaticum","DipteraMuscidaeDensity",NA,"i2",737.4
"878","i","2","MinOfGeraniumpusillum","DipteraMuscidaeDensity",NA,"i2",737.4
"879","i","2","MinOfGeraniumsanguineum.","DipteraMuscidaeDensity",NA,"i2",737.4
"880","i","2","MinOfGeraniumsp","DipteraMuscidaeDensity",NA,"i2",737.4
"881","i","2","MinOfGlobularianudicaulis","DipteraMuscidaeDensity",0.229683164070512,"i2",737.4
"882","i","2","MinOfGlobulariacardiflora","DipteraMuscidaeDensity",NA,"i2",737.4
"883","i","2","MinOfGymnadeniaconopsea","DipteraMuscidaeDensity",NA,"i2",737.4
"884","i","2","MinOfHelianthemumnummularium","DipteraMuscidaeDensity",0.605745836480449,"i2",737.4
"885","i","2","MinOfHieraciumpilosella","DipteraMuscidaeDensity",0.361903405787651,"i2",737.4
"886","i","2","MinOfHippocrepiscomosa","DipteraMuscidaeDensity",0.259407863325068,"i2",737.4
"887","i","2","MinOfHypericumsp","DipteraMuscidaeDensity",NA,"i2",737.4
"888","i","2","MinOfKnautia.Scabiosa","DipteraMuscidaeDensity",0.662808775071852,"i2",737.4
"889","i","2","MinOfLamiumalbum","DipteraMuscidaeDensity",NA,"i2",737.4
"890","i","2","MinOfLathyruspratensis","DipteraMuscidaeDensity",NA,"i2",737.4
"891","i","2","MinOfLathyrussp","DipteraMuscidaeDensity",NA,"i2",737.4
"892","i","2","MinOfLeucanthemumvulgare","DipteraMuscidaeDensity",0.443095234070811,"i2",737.4
"893","i","2","MinOfLigustrumvulgare","DipteraMuscidaeDensity",NA,"i2",737.4
"894","i","2","MinOfLotuscorniculatus","DipteraMuscidaeDensity",0.283210627916377,"i2",737.4
"895","i","2","MinOfLotusmaritimus","DipteraMuscidaeDensity",0,"i2",737.4
"896","i","2","MinOfMaianthemumbifolium","DipteraMuscidaeDensity",NA,"i2",737.4
"897","i","2","MinOfMalvaneglecta","DipteraMuscidaeDensity",NA,"i2",737.4
"898","i","2","MinOfMedicagolupulina","DipteraMuscidaeDensity",NA,"i2",737.4
"899","i","2","MinOfMedicagominima","DipteraMuscidaeDensity",NA,"i2",737.4
"900","i","2","MinOfMedicagosativa","DipteraMuscidaeDensity",0.469720898303524,"i2",737.4
"901","i","2","MinOfMelampyrumsylvaticum","DipteraMuscidaeDensity",NA,"i2",737.4
"902","i","2","MinOfMycelismuralis","DipteraMuscidaeDensity",NA,"i2",737.4
"903","i","2","MinOfMyosotessp","DipteraMuscidaeDensity",NA,"i2",737.4
"904","i","2","MinOfNeottiaovata","DipteraMuscidaeDensity",NA,"i2",737.4
"905","i","2","MinOfOdontitesluteus","DipteraMuscidaeDensity",0.199516324565955,"i2",737.4
"906","i","2","MinOfOnobrychisvicifolia","DipteraMuscidaeDensity",NA,"i2",737.4
"907","i","2","MinOfOnonisspinosa","DipteraMuscidaeDensity",0.662186307620944,"i2",737.4
"908","i","2","MinOfOphrusapifera","DipteraMuscidaeDensity",NA,"i2",737.4
"909","i","2","MinOfOphrusinsectifera","DipteraMuscidaeDensity",NA,"i2",737.4
"910","i","2","MinOfOrchismascula","DipteraMuscidaeDensity",NA,"i2",737.4
"911","i","2","MinOfOrchisustulata","DipteraMuscidaeDensity",0.299826506988569,"i2",737.4
"912","i","2","MinOfOriganumvulgare","DipteraMuscidaeDensity",NA,"i2",737.4
"913","i","2","MinOfParnassiapalustris","DipteraMuscidaeDensity",0.219938197457892,"i2",737.4
"914","i","2","MinOfPastinacasativa","DipteraMuscidaeDensity",NA,"i2",737.4
"915","i","2","MinOfPeucedanumsp","DipteraMuscidaeDensity",0.670085657299104,"i2",737.4
"916","i","2","MinOfPhyteumaorbiculare","DipteraMuscidaeDensity",NA,"i2",737.4
"917","i","2","MinOfPimpinellasp","DipteraMuscidaeDensity",0.592547806844718,"i2",737.4
"918","i","2","MinOfPlantagolanceolata","DipteraMuscidaeDensity",0.365259137208113,"i2",737.4
"919","i","2","MinOfPlantagomajor","DipteraMuscidaeDensity",NA,"i2",737.4
"920","i","2","MinOfPlantagomedia","DipteraMuscidaeDensity",0.315581695596356,"i2",737.4
"921","i","2","MinOfPlantherabifolia","DipteraMuscidaeDensity",NA,"i2",737.4
"922","i","2","MinOfPlatantherachlorantha","DipteraMuscidaeDensity",NA,"i2",737.4
"923","i","2","MinOfPolygalaalpestris","DipteraMuscidaeDensity",NA,"i2",737.4
"924","i","2","MinOfPolygalacomosa","DipteraMuscidaeDensity",NA,"i2",737.4
"925","i","2","MinOfPolygalavulgaris","DipteraMuscidaeDensity",NA,"i2",737.4
"926","i","2","MinOfPolygonumaviculare","DipteraMuscidaeDensity",NA,"i2",737.4
"927","i","2","MinOfPotentillaerecta","DipteraMuscidaeDensity",0.463902126306968,"i2",737.4
"928","i","2","MinOfPotentillasp","DipteraMuscidaeDensity",0.0846432892464484,"i2",737.4
"929","i","2","MinOfPrimulaveris","DipteraMuscidaeDensity",NA,"i2",737.4
"930","i","2","MinOfPrunellasp","DipteraMuscidaeDensity",0.599281813578725,"i2",737.4
"931","i","2","MinOfPulsatillasp","DipteraMuscidaeDensity",0.108827086346781,"i2",737.4
"932","i","2","MinOfRanunculussp","DipteraMuscidaeDensity",0.403093137736211,"i2",737.4
"933","i","2","MinOfRhinanthusminor","DipteraMuscidaeDensity",NA,"i2",737.4
"934","i","2","MinOfResedalutea","DipteraMuscidaeDensity",NA,"i2",737.4
"935","i","2","MinOfRosasp","DipteraMuscidaeDensity",NA,"i2",737.4
"936","i","2","MinOfRubussp","DipteraMuscidaeDensity",NA,"i2",737.4
"937","i","2","MinOfRumexsp","DipteraMuscidaeDensity",NA,"i2",737.4
"938","i","2","MinOfSalviapratensis","DipteraMuscidaeDensity",0.447673582570723,"i2",737.4
"939","i","2","MinOfSambucussp","DipteraMuscidaeDensity",NA,"i2",737.4
"940","i","2","MinOfSanguisorbaminor","DipteraMuscidaeDensity",0.159613058927105,"i2",737.4
"941","i","2","MinOfSaponariaocymoides.","DipteraMuscidaeDensity",NA,"i2",737.4
"942","i","2","MinOfSedumspyellow","DipteraMuscidaeDensity",0.171704956872555,"i2",737.4
"943","i","2","MinOfSedumalbum","DipteraMuscidaeDensity",0.541578855189812,"i2",737.4
"944","i","2","MinOfSeneciosp","DipteraMuscidaeDensity",NA,"i2",737.4
"945","i","2","MinOfSilenedioica","DipteraMuscidaeDensity",NA,"i2",737.4
"946","i","2","MinOfSilenenutans","DipteraMuscidaeDensity",NA,"i2",737.4
"947","i","2","MinOfSilenevulgaris","DipteraMuscidaeDensity",0.159613058927105,"i2",737.4
"948","i","2","MinOfSisymbriumofficinale","DipteraMuscidaeDensity",NA,"i2",737.4
"949","i","2","MinOfSolanumdulgamara","DipteraMuscidaeDensity",NA,"i2",737.4
"950","i","2","MinOfSolidagovirgaurea","DipteraMuscidaeDensity",NA,"i2",737.4
"951","i","2","MinOfSpiranthesspiralis","DipteraMuscidaeDensity",NA,"i2",737.4
"952","i","2","MinOfStachysofficinalis","DipteraMuscidaeDensity",0.654535761155296,"i2",737.4
"953","i","2","MinOfStachysrecta","DipteraMuscidaeDensity",NA,"i2",737.4
"954","i","2","MinOfTaraxacumsp","DipteraMuscidaeDensity",0.0909090909090909,"i2",737.4
"955","i","2","MinOfTeucriumchamaedris","DipteraMuscidaeDensity",0.646251510548422,"i2",737.4
"956","i","2","MinOfTeuriummontanum","DipteraMuscidaeDensity",0.599794803188532,"i2",737.4
"957","i","2","MinOfThesiumsp","DipteraMuscidaeDensity",NA,"i2",737.4
"958","i","2","MinOfThymussp","DipteraMuscidaeDensity",0.464985502014648,"i2",737.4
"959","i","2","MinOfTragopodonpratensis","DipteraMuscidaeDensity",NA,"i2",737.4
"960","i","2","MinOfTrifoliumcampestre","DipteraMuscidaeDensity",NA,"i2",737.4
"961","i","2","MinOfTrifoliumbadium","DipteraMuscidaeDensity",NA,"i2",737.4
"962","i","2","MinOfTrifoliummontana","DipteraMuscidaeDensity",0.30773164532849,"i2",737.4
